time,WMA_daily_5_close,Company
2024-08-06,129.868,ABNB
2024-08-05,130.8567,ABNB
2024-08-02,134.564,ABNB
2024-08-01,138.0893,ABNB
2024-07-31,139.6573,ABNB
2024-07-30,140.0467,ABNB
2024-07-29,141.2767,ABNB
2024-07-26,142.7327,ABNB
2024-07-25,144.778,ABNB
2024-07-24,147.3033,ABNB
2024-07-23,148.68,ABNB
2024-07-22,148.7173,ABNB
2024-07-19,148.0807,ABNB
2024-07-18,148.0933,ABNB
2024-07-17,148.4173,ABNB
2024-07-16,148.624,ABNB
2024-07-15,147.8233,ABNB
2024-07-12,148.6853,ABNB
2024-07-11,150.0753,ABNB
2024-07-10,152.174,ABNB
2024-07-09,152.4927,ABNB
2024-07-08,152.5533,ABNB
2024-07-05,152.7553,ABNB
2024-07-03,152.718,ABNB
2024-07-02,152.422,ABNB
2024-07-01,151.3607,ABNB
2024-06-28,150.9867,ABNB
2024-06-27,150.4753,ABNB
2024-06-26,149.722,ABNB
2024-06-25,149.3247,ABNB
2024-06-24,148.53,ABNB
2024-06-21,148.414,ABNB
2024-06-20,147.6733,ABNB
2024-06-18,147.592,ABNB
2024-06-17,147.738,ABNB
2024-06-14,147.052,ABNB
2024-06-13,147.5887,ABNB
2024-06-12,148.142,ABNB
2024-06-11,147.386,ABNB
2024-06-10,147.1087,ABNB
2024-06-07,146.6033,ABNB
2024-06-06,146.4527,ABNB
2024-06-05,146.09,ABNB
2024-06-04,146.1893,ABNB
2024-06-03,145.8507,ABNB
2024-05-31,145.67,ABNB
2024-05-30,145.67,ABNB
2024-05-29,145.286,ABNB
2024-05-28,144.3713,ABNB
2024-05-24,143.2807,ABNB
2024-05-23,143.116,ABNB
2024-05-22,144.5047,ABNB
2024-05-21,145.5427,ABNB
2024-05-20,146.2907,ABNB
2024-05-17,146.466,ABNB
2024-05-16,146.922,ABNB
2024-05-15,146.8587,ABNB
2024-05-14,148.0653,ABNB
2024-05-13,149.846,ABNB
2024-05-10,151.6747,ABNB
2024-05-09,155.3327,ABNB
2024-05-08,159.4993,ABNB
2024-05-07,159.9333,ABNB
2024-05-06,159.648,ABNB
2024-05-03,158.6493,ABNB
2024-05-02,158.7153,ABNB
2024-05-01,159.5533,ABNB
2024-04-30,161.56,ABNB
2024-04-29,162.922,ABNB
2024-04-26,162.6813,ABNB
2024-04-25,161.166,ABNB
2024-04-24,159.8633,ABNB
2024-04-23,158.3193,ABNB
2024-04-22,157.1193,ABNB
2024-04-19,157.2987,ABNB
2024-04-18,158.302,ABNB
2024-04-17,157.9633,ABNB
2024-04-16,158.3287,ABNB
2024-04-15,159.664,ABNB
2024-04-12,161.664,ABNB
2024-04-11,162.5673,ABNB
2024-04-10,161.0153,ABNB
2024-04-09,161.114,ABNB
2024-04-08,160.2493,ABNB
2024-04-05,160.388,ABNB
2024-04-04,160.2393,ABNB
2024-04-03,161.572,ABNB
2024-04-02,163.2747,ABNB
2024-04-01,165.246,ABNB
2024-03-28,166.43,ABNB
2024-03-27,167.2987,ABNB
2024-03-26,167.5707,ABNB
2024-03-25,167.1427,ABNB
2024-03-22,166.106,ABNB
2024-03-21,164.6313,ABNB
2024-03-20,162.934,ABNB
2024-03-19,162.3967,ABNB
2024-03-18,163.158,ABNB
2024-03-15,163.9713,ABNB
2024-03-14,165.476,ABNB
2024-03-13,164.854,ABNB
2024-03-12,164.7327,ABNB
2024-03-11,163.4853,ABNB
2024-03-08,163.138,ABNB
2024-03-07,161.8047,ABNB
2024-03-06,160.5233,ABNB
2024-03-05,158.436,ABNB
2024-03-04,157.3773,ABNB
2024-03-01,156.144,ABNB
2024-02-29,153.8967,ABNB
2024-02-28,152.252,ABNB
2024-02-27,151.6747,ABNB
2024-02-26,151.2933,ABNB
2024-02-23,152.058,ABNB
2024-02-22,152.028,ABNB
2024-02-21,150.6607,ABNB
2024-02-20,151.4053,ABNB
2024-02-16,152.89,ABNB
2024-02-15,152.5937,ABNB
2024-02-14,150.094,ABNB
2024-02-13,150.7143,ABNB
2024-02-12,150.042,ABNB
2024-02-09,147.775,ABNB
2024-02-08,147.5067,ABNB
2024-02-07,145.9867,ABNB
2024-02-06,145.236,ABNB
2024-02-05,145.8193,ABNB
2024-02-02,146.8473,ABNB
2024-02-01,147.49,ABNB
2024-01-31,147.8607,ABNB
2024-01-30,148.818,ABNB
2024-01-29,147.5327,ABNB
2024-01-26,144.448,ABNB
2024-01-25,141.744,ABNB
2024-01-24,141.2053,ABNB
2024-01-23,140.5593,ABNB
2024-01-22,139.058,ABNB
2024-01-19,137.3287,ABNB
2024-01-18,136.2607,ABNB
2024-01-17,136.3373,ABNB
2024-01-16,137.404,ABNB
2024-01-12,138.7947,ABNB
2024-01-11,139.4013,ABNB
2024-01-10,138.856,ABNB
2024-01-09,137.7847,ABNB
2024-01-08,136.4533,ABNB
2024-01-05,134.676,ABNB
2024-01-04,134.3333,ABNB
2024-01-03,134.9327,ABNB
2024-01-02,135.9853,ABNB
2023-12-29,137.106,ABNB
2023-12-28,138.07,ABNB
2023-12-27,139.0187,ABNB
2023-12-26,140.808,ABNB
2023-12-22,142.4593,ABNB
2023-12-21,143.804,ABNB
2023-12-20,145.0633,ABNB
2023-12-19,146.892,ABNB
2023-12-18,146.35,ABNB
2023-12-15,145.3053,ABNB
2023-12-14,144.166,ABNB
2023-12-13,142.312,ABNB
2023-12-12,140.7613,ABNB
2023-12-11,140.0747,ABNB
2023-12-08,137.9873,ABNB
2023-12-07,136.266,ABNB
2023-12-06,133.9247,ABNB
2023-12-05,132.5047,ABNB
2023-12-04,131.208,ABNB
2023-12-01,129.6013,ABNB
2023-11-30,127.1113,ABNB
2023-11-29,127.6947,ABNB
2023-11-28,128.254,ABNB
2023-11-27,128.596,ABNB
2023-11-24,128.3347,ABNB
2023-11-22,128.144,ABNB
2023-11-21,127.684,ABNB
2023-11-20,127.9547,ABNB
2023-11-17,126.562,ABNB
2023-11-16,125.4193,ABNB
2023-11-15,123.8493,ABNB
2023-11-14,120.8767,ABNB
2023-11-13,118.0873,ABNB
2023-11-10,117.7427,ABNB
2023-11-09,118.0307,ABNB
2023-11-08,119.194,ABNB
2023-11-07,119.7647,ABNB
2023-11-06,119.0093,ABNB
2023-11-03,119.1427,ABNB
2023-11-02,117.216,ABNB
2023-11-01,117.6673,ABNB
2023-10-31,116.7307,ABNB
2023-10-30,116.4353,ABNB
2023-10-27,116.816,ABNB
2023-10-26,118.31,ABNB
2023-10-25,119.644,ABNB
2023-10-24,120.2127,ABNB
2023-10-23,119.858,ABNB
2023-10-20,120.3633,ABNB
2023-10-19,122.6747,ABNB
2023-10-18,124.226,ABNB
2023-10-17,125.566,ABNB
2023-10-16,126.118,ABNB
2023-10-13,127.0153,ABNB
2023-10-12,128.4347,ABNB
2023-10-11,129.1587,ABNB
2023-10-10,128.3667,ABNB
2023-10-09,126.7873,ABNB
2023-10-06,127.0673,ABNB
2023-10-05,128.5407,ABNB
2023-10-04,131.236,ABNB
2023-10-03,133.566,ABNB
2023-10-02,136.0927,ABNB
2023-09-29,135.5147,ABNB
2023-09-28,134.386,ABNB
2023-09-27,133.256,ABNB
2023-09-26,133.2047,ABNB
2023-09-25,134.3747,ABNB
2023-09-22,135.4853,ABNB
2023-09-21,137.946,ABNB
2023-09-20,140.9813,ABNB
2023-09-19,142.7103,ABNB
2023-09-18,143.536,ABNB
2023-09-15,144.447,ABNB
2023-09-14,145.496,ABNB
2023-09-13,146.0317,ABNB
2023-09-12,146.1727,ABNB
2023-09-11,145.038,ABNB
2023-09-08,142.984,ABNB
2023-09-07,140.482,ABNB
2023-09-06,137.986,ABNB
2023-09-05,135.3553,ABNB
2023-09-01,131.4757,ABNB
2023-08-31,130.336,ABNB
2023-08-30,129.121,ABNB
2023-08-29,128.054,ABNB
2023-08-28,126.0957,ABNB
2023-08-25,126.0253,ABNB
2023-08-24,126.028,ABNB
2023-08-23,126.6053,ABNB
2023-08-22,126.0927,ABNB
2023-08-21,126.1147,ABNB
2023-08-18,127.7793,ABNB
2023-08-17,129.6653,ABNB
2023-08-16,131.1067,ABNB
2023-08-15,132.8707,ABNB
2023-08-14,134.9413,ABNB
2023-08-11,136.546,ABNB
2023-08-10,138.4367,ABNB
2023-08-09,139.8913,ABNB
2023-08-08,141.1587,ABNB
2023-08-07,142.49,ABNB
2023-08-04,143.204,ABNB
2023-08-03,145.8053,ABNB
2023-08-02,148.678,ABNB
2023-08-01,150.698,ABNB
2023-07-31,151.2507,ABNB
2023-07-28,150.4053,ABNB
2023-07-27,148.876,ABNB
2023-07-26,148.742,ABNB
2023-07-25,147.7423,ABNB
2023-07-24,147.108,ABNB
2023-07-21,146.6663,ABNB
2023-07-20,145.4793,ABNB
2023-07-19,145.1097,ABNB
2023-07-18,144.0873,ABNB
2023-07-17,142.134,ABNB
2023-07-14,139.6607,ABNB
2023-07-13,136.9927,ABNB
2023-07-12,134.6127,ABNB
2023-07-11,132.9007,ABNB
2023-07-10,130.6693,ABNB
2023-07-07,130.1447,ABNB
2023-07-06,129.7353,ABNB
2023-07-05,130.0107,ABNB
2023-07-03,128.856,ABNB
2023-06-30,126.8667,ABNB
2023-06-29,126.0453,ABNB
2023-06-28,126.4347,ABNB
2023-06-27,125.9693,ABNB
2023-06-26,125.3213,ABNB
2023-06-23,126.63,ABNB
2023-06-22,127.6133,ABNB
2023-06-21,127.332,ABNB
2023-06-20,127.0467,ABNB
2023-06-16,126.974,ABNB
2023-06-15,125.4367,ABNB
2023-06-14,123.3527,ABNB
2023-06-13,121.5993,ABNB
2023-06-12,119.4193,ABNB
2023-06-09,116.7493,ABNB
2023-06-08,116.336,ABNB
2023-06-07,116.4867,ABNB
2023-06-06,115.8353,ABNB
2023-06-05,114.26,ABNB
2023-06-02,112.6293,ABNB
2023-06-01,109.2993,ABNB
2023-05-31,107.506,ABNB
2023-05-30,106.2747,ABNB
2023-05-26,106.086,ABNB
2023-05-25,106.062,ABNB
2023-05-24,107.3313,ABNB
2023-05-23,108.3453,ABNB
2023-05-22,109.1233,ABNB
2023-05-19,108.398,ABNB
2023-05-18,108.3823,ABNB
2023-05-17,106.8253,ABNB
2023-05-16,106.7723,ABNB
2023-05-15,109.1367,ABNB
2023-05-12,112.7023,ABNB
2023-05-11,117.4113,ABNB
2023-05-10,120.574,ABNB
2023-05-09,123.4513,ABNB
2023-05-08,121.2693,ABNB
2023-05-05,119.2787,ABNB
2023-05-04,119.1893,ABNB
2023-05-03,119.698,ABNB
2023-05-02,119.4513,ABNB
2023-05-01,118.093,ABNB
2023-04-28,116.1013,ABNB
2023-04-27,114.415,ABNB
2023-04-26,114.412,ABNB
2023-04-25,115.3603,ABNB
2023-04-24,117.146,ABNB
2023-04-21,117.73,ABNB
2023-04-20,118.464,ABNB
2023-04-19,117.9347,ABNB
2023-04-18,116.3267,ABNB
2023-04-17,114.6927,ABNB
2023-04-14,113.8273,ABNB
2023-04-13,113.138,ABNB
2023-04-12,112.7747,ABNB
2023-04-11,113.324,ABNB
2023-04-10,113.744,ABNB
2023-04-06,115.5007,ABNB
2023-04-05,119.0667,ABNB
2023-04-04,120.98,ABNB
2023-04-03,121.73,ABNB
2023-03-31,121.2433,ABNB
2023-03-30,119.278,ABNB
2023-03-29,117.8873,ABNB
2023-03-28,117.8147,ABNB
2023-03-27,118.944,ABNB
2023-03-24,119.6727,ABNB
2023-03-23,120.8133,ABNB
2023-03-22,120.8067,ABNB
2023-03-21,120.004,ABNB
2023-03-20,117.8727,ABNB
2023-03-17,117.342,ABNB
2023-03-16,116.9047,ABNB
2023-03-15,115.844,ABNB
2023-03-14,117.6813,ABNB
2023-03-13,119.2973,ABNB
2023-03-10,121.738,ABNB
2023-03-09,123.894,ABNB
2023-03-08,125.706,ABNB
2023-03-07,125.52,ABNB
2023-03-06,124.4433,ABNB
2023-03-03,123.3833,ABNB
2023-03-02,122.3267,ABNB
2023-03-01,122.596,ABNB
2023-02-28,123.8073,ABNB
2023-02-27,124.5687,ABNB
2023-02-24,125.7847,ABNB
2023-02-23,128.36,ABNB
2023-02-22,130.788,ABNB
2023-02-21,132.23,ABNB
2023-02-17,132.3247,ABNB
2023-02-16,129.964,ABNB
2023-02-15,123.3647,ABNB
2023-02-14,116.192,ABNB
2023-02-13,114.3207,ABNB
2023-02-10,114.0613,ABNB
2023-02-09,116.974,ABNB
2023-02-08,118.102,ABNB
2023-02-07,118.5987,ABNB
2023-02-06,117.4133,ABNB
2023-02-03,116.0833,ABNB
2023-02-02,114.4527,ABNB
2023-02-01,112.2753,ABNB
2023-01-31,110.9713,ABNB
2023-01-30,110.162,ABNB
2023-01-27,109.612,ABNB
2023-01-26,105.9313,ABNB
2023-01-25,103.736,ABNB
2023-01-24,102.9787,ABNB
2023-01-23,102.134,ABNB
2023-01-20,100.6027,ABNB
2023-01-19,100.1987,ABNB
2023-01-18,100.2107,ABNB
2023-01-17,98.7147,ABNB
2023-01-13,96.3633,ABNB
2023-01-12,93.522,ABNB
2023-01-11,90.5887,ABNB
2023-01-10,88.624,ABNB
2023-01-09,88.3833,ABNB
2023-01-06,87.66,ABNB
2023-01-05,86.9573,ABNB
2023-01-04,86.1767,ABNB
2023-01-03,84.7107,ABNB
2022-12-30,84.5413,ABNB
2022-12-29,84.13,ABNB
2022-12-28,83.9313,ABNB
2022-12-27,84.988,ABNB
2022-12-23,85.874,ABNB
2022-12-22,86.4613,ABNB
2022-12-21,87.558,ABNB
2022-12-20,88.3787,ABNB
2022-12-19,89.3973,ABNB
2022-12-16,91.6227,ABNB
2022-12-15,92.9767,ABNB
2022-12-14,94.2653,ABNB
2022-12-13,94.2853,ABNB
2022-12-12,94.4873,ABNB
2022-12-09,94.138,ABNB
2022-12-08,94.502,ABNB
2022-12-07,95.252,ABNB
2022-12-06,97.8213,ABNB
2022-12-05,100.0013,ABNB
2022-12-02,100.1707,ABNB
2022-12-01,99.288,ABNB
2022-11-30,98.006,ABNB
2022-11-29,95.9767,ABNB
2022-11-28,96.2227,ABNB
2022-11-25,96.66,ABNB
2022-11-23,96.416,ABNB
2022-11-22,97.0387,ABNB
2022-11-21,98.8933,ABNB
2022-11-18,101.2347,ABNB
2022-11-17,103.676,ABNB
2022-11-16,105.814,ABNB
2022-11-15,105.666,ABNB
2022-11-14,104.1173,ABNB
2022-11-11,102.5387,ABNB
2022-11-10,98.5913,ABNB
2022-11-09,96.342,ABNB
2022-11-08,96.204,ABNB
2022-11-07,95.706,ABNB
2022-11-04,97.118,ABNB
2022-11-03,99.5947,ABNB
2022-11-02,104.764,ABNB
2022-11-01,110.53,ABNB
2022-10-31,112.0427,ABNB
2022-10-28,114.9007,ABNB
2022-10-27,115.308,ABNB
2022-10-26,117.0947,ABNB
2022-10-25,117.902,ABNB
2022-10-24,117.6287,ABNB
2022-10-21,118.0493,ABNB
2022-10-20,116.564,ABNB
2022-10-19,115.772,ABNB
2022-10-18,114.722,ABNB
2022-10-17,112.574,ABNB
2022-10-14,110.5387,ABNB
2022-10-13,110.9087,ABNB
2022-10-12,110.044,ABNB
2022-10-11,109.24,ABNB
2022-10-10,110.5453,ABNB
2022-10-07,110.0613,ABNB
2022-10-06,110.1607,ABNB
2022-10-05,108.9187,ABNB
2022-10-04,107.5453,ABNB
2022-10-03,106.1927,ABNB
2022-09-30,106.6587,ABNB
2022-09-29,106.892,ABNB
2022-09-28,106.3893,ABNB
2022-09-27,104.7647,ABNB
2022-09-26,105.2693,ABNB
2022-09-23,107.8573,ABNB
2022-09-22,112.072,ABNB
2022-09-21,117.0513,ABNB
2022-09-20,119.4533,ABNB
2022-09-19,121.2773,ABNB
2022-09-16,122.812,ABNB
2022-09-15,124.672,ABNB
2022-09-14,124.0047,ABNB
2022-09-13,122.0353,ABNB
2022-09-12,121.2967,ABNB
2022-09-09,118.7313,ABNB
2022-09-08,115.9307,ABNB
2022-09-07,114.3993,ABNB
2022-09-06,113.4707,ABNB
2022-09-02,113.3213,ABNB
2022-09-01,113.1373,ABNB
2022-08-31,113.2753,ABNB
2022-08-30,113.5993,ABNB
2022-08-29,114.046,ABNB
2022-08-26,114.0227,ABNB
2022-08-25,114.3687,ABNB
2022-08-24,113.594,ABNB
2022-08-23,114.15,ABNB
2022-08-22,116.5147,ABNB
2022-08-19,119.926,ABNB
2022-08-18,122.864,ABNB
2022-08-17,123.6473,ABNB
2022-08-16,124.0213,ABNB
2022-08-15,122.976,ABNB
2022-08-12,120.6293,ABNB
2022-08-11,118.2993,ABNB
2022-08-10,116.8207,ABNB
2022-08-09,116.018,ABNB
2022-08-08,116.772,ABNB
2022-08-05,116.758,ABNB
2022-08-04,115.9053,ABNB
2022-08-03,113.6573,ABNB
2022-08-02,112.2987,ABNB
2022-08-01,109.538,ABNB
2022-07-29,108.074,ABNB
2022-07-28,106.216,ABNB
2022-07-27,105.0247,ABNB
2022-07-26,104.3513,ABNB
2022-07-25,105.514,ABNB
2022-07-22,105.178,ABNB
2022-07-21,104.548,ABNB
2022-07-20,101.3887,ABNB
2022-07-19,97.56,ABNB
2022-07-18,95.198,ABNB
2022-07-15,94.1747,ABNB
2022-07-14,94.334,ABNB
2022-07-13,96.1267,ABNB
2022-07-12,96.2053,ABNB
2022-07-11,95.94,ABNB
2022-07-08,95.912,ABNB
2022-07-07,94.5827,ABNB
2022-07-06,92.9653,ABNB
2022-07-05,93.198,ABNB
2022-07-01,92.7813,ABNB
2022-06-30,94.6813,ABNB
2022-06-29,97.8007,ABNB
2022-06-28,99.6767,ABNB
2022-06-27,100.6687,ABNB
2022-06-24,100.2033,ABNB
2022-06-23,98.3847,ABNB
2022-06-22,99.546,ABNB
2022-06-21,99.3933,ABNB
2022-06-17,98.1047,ABNB
2022-06-16,98.3707,ABNB
2022-06-15,102.2107,ABNB
2022-06-14,104.8007,ABNB
2022-06-13,109.8593,ABNB
2022-06-10,116.4373,ABNB
2022-06-09,120.4167,ABNB
2022-06-08,122.4953,ABNB
2022-06-07,121.4207,ABNB
2022-06-06,120.5007,ABNB
2022-06-03,119.7727,ABNB
2022-06-02,119.406,ABNB
2022-06-01,117.8387,ABNB
2022-05-31,117.086,ABNB
2022-05-27,114.444,ABNB
2022-05-26,111.3953,ABNB
2022-05-25,110.4047,ABNB
2022-05-24,110.556,ABNB
2022-05-23,112.8447,ABNB
2022-05-20,112.864,ABNB
2022-05-19,113.72,ABNB
2022-05-18,114.154,ABNB
2022-05-17,117.176,ABNB
2022-05-16,116.95,ABNB
2022-05-13,118.0727,ABNB
2022-05-12,117.818,ABNB
2022-05-11,121.21,ABNB
2022-05-10,127.2007,ABNB
2022-05-09,135.1227,ABNB
2022-05-06,144.192,ABNB
2022-05-05,148.9293,ABNB
2022-05-04,152.36,ABNB
2022-05-03,151.164,ABNB
2022-05-02,154.2307,ABNB
2022-04-29,155.078,ABNB
2022-04-28,155.974,ABNB
2022-04-27,154.5713,ABNB
2022-04-26,156.4933,ABNB
2022-04-25,159.284,ABNB
2022-04-22,160.7813,ABNB
2022-04-21,164.0193,ABNB
2022-04-20,167.58,ABNB
2022-04-19,168.6313,ABNB
2022-04-18,167.168,ABNB
2022-04-14,166.9527,ABNB
